Date,Open,High,Low,Close,Adj Close,Volume
"Jun 7, 2024","6,250.00","6,275.00","6,150.00","6,275.00","5,701.41","99,092,800"
"Jun 6, 2024","6,125.00","6,200.00","6,075.00","6,175.00","5,610.55","85,735,200"
"Jun 5, 2024","6,125.00","6,150.00","5,975.00","6,000.00","5,451.55","102,327,300"
"Jun 4, 2024","6,150.00","6,275.00","6,125.00","6,150.00","5,587.84","137,800,600"
"Jun 3, 2024","6,075.00","6,150.00","6,025.00","6,100.00","5,542.41","92,525,600"
"May 31, 2024","6,000.00","6,025.00","5,900.00","5,900.00","5,360.69","169,567,000"
"May 30, 2024","5,775.00","6,000.00","5,525.00","5,875.00","5,337.97","236,632,600"
"May 29, 2024","5,825.00","5,875.00","5,700.00","5,800.00","5,269.83","169,386,300"
"May 28, 2024","5,850.00","6,025.00","5,825.00","5,950.00","5,406.12","93,701,700"
"May 27, 2024","6,025.00","6,050.00","5,825.00","5,825.00","5,292.54","258,450,900"
"May 22, 2024","6,000.00","6,150.00","5,950.00","6,050.00","5,496.98","171,675,900"
"May 21, 2024","6,225.00","6,275.00","5,975.00","6,025.00","5,474.26","307,362,900"
"May 20, 2024","6,550.00","6,625.00","6,200.00","6,325.00","5,746.84","168,796,000"
"May 17, 2024","6,350.00","6,650.00","6,350.00","6,575.00","5,973.99","133,153,900"
"May 16, 2024","6,450.00","6,500.00","6,325.00","6,350.00","5,769.55","114,806,300"
"May 15, 2024","6,200.00","6,400.00","6,200.00","6,375.00","5,792.27","80,923,000"
"May 14, 2024","6,175.00","6,300.00","6,175.00","6,200.00","5,633.27","94,048,400"
"May 13, 2024","6,200.00","6,275.00","6,125.00","6,200.00","5,633.27","128,638,300"
"May 8, 2024","6,325.00","6,450.00","6,250.00","6,275.00","5,701.41","117,065,300"
"May 7, 2024","6,325.00","6,400.00","6,250.00","6,275.00","5,701.41","130,410,300"
"May 6, 2024","6,250.00","6,400.00","6,150.00","6,275.00","5,701.41","184,234,200"
"May 3, 2024","6,300.00","6,425.00","6,050.00","6,150.00","5,587.84","269,305,400"
"May 2, 2024","6,800.00","6,800.00","6,050.00","6,325.00","5,746.84","501,849,300"
"Apr 30, 2024","6,800.00","7,050.00","6,775.00","6,900.00","6,269.28","189,991,300"
"Apr 29, 2024","6,650.00","6,950.00","6,650.00","6,925.00","6,291.99","77,938,400"
"Apr 26, 2024","7,000.00","7,025.00","6,750.00","6,750.00","6,132.99","125,875,000"
"Apr 25, 2024","7,050.00","7,075.00","6,925.00","6,950.00","6,314.71","111,803,500"
"Apr 24, 2024","6,925.00","7,050.00","6,900.00","7,050.00","6,405.57","117,586,500"
"Apr 23, 2024","6,850.00","6,925.00","6,725.00","6,825.00","6,201.14","106,699,200"
"Apr 22, 2024","6,875.00","6,875.00","6,575.00","6,725.00","6,110.28","121,727,900"
"Apr 19, 2024","6,725.00","6,800.00","6,650.00","6,725.00","6,110.28","47,943,300"
"Apr 18, 2024","6,800.00","6,900.00","6,725.00","6,800.00","6,178.42","106,893,900"
"Apr 17, 2024","6,700.00","6,775.00","6,625.00","6,625.00","6,019.42","83,840,200"
"Apr 16, 2024","6,350.00","6,725.00","6,300.00","6,625.00","6,019.42","180,012,400"
"Apr 5, 2024","6,825.00","6,900.00","6,825.00","6,825.00","6,201.14","46,111,500"
"Apr 4, 2024","6,750.00","6,925.00","6,750.00","6,875.00","6,246.56","63,174,900"
"Apr 3, 2024","6,950.00","6,950.00","6,675.00","6,775.00","6,155.71","115,372,600"
"Apr 2, 2024","6,900.00","6,900.00","6,700.00","6,900.00","6,269.28","135,764,900"
"Apr 1, 2024","7,250.00","7,250.00","6,750.00","6,900.00","6,269.28","158,358,600"
"Mar 28, 2024","7,150.00","7,250.00","7,125.00","7,250.00","6,587.29","90,900,900"
"Mar 27, 2024","7,200.00","7,250.00","7,175.00","7,175.00","6,519.14","46,295,700"
"Mar 26, 2024","7,225.00","7,225.00","7,125.00","7,175.00","6,519.14","74,274,300"
"Mar 25, 2024","7,250.00","7,250.00","7,000.00","7,250.00","6,587.29","78,212,700"
"Mar 22, 2024","7,000.00","7,075.00","6,950.00","7,050.00","6,405.57","65,219,900"
"Mar 21, 2024","7,100.00","7,200.00","7,050.00","7,050.00","6,405.57","81,774,800"
"Mar 20, 2024","7,050.00","7,050.00","7,000.00","7,050.00","6,405.57","83,416,700"
"Mar 19, 2024","7,250.00","7,350.00","7,225.00","7,275.00","6,288.40","100,836,600"
"Mar 18, 2024","7,425.00","7,425.00","7,175.00","7,175.00","6,201.96","105,778,200"
"Mar 15, 2024","7,450.00","7,500.00","7,275.00","7,400.00","6,396.45","250,581,100"
"Mar 14, 2024","7,250.00","7,400.00","7,225.00","7,400.00","6,396.45","161,193,000"
"Mar 13, 2024","7,250.00","7,275.00","7,150.00","7,275.00","6,288.40","126,022,700"
"Mar 8, 2024","7,150.00","7,175.00","7,100.00","7,125.00","6,158.74","109,032,400"
"Mar 7, 2024","7,075.00","7,125.00","7,025.00","7,100.00","6,137.13","94,950,400"
"Mar 6, 2024","7,000.00","7,100.00","7,000.00","7,075.00","6,115.52","74,178,100"
"Mar 5, 2024","7,075.00","7,100.00","7,000.00","7,025.00","6,072.30","92,557,200"
"Mar 4, 2024","7,000.00","7,050.00","6,975.00","7,025.00","6,072.30","44,707,200"
"Mar 1, 2024","7,050.00","7,075.00","6,975.00","7,025.00","6,072.30","90,739,400"
"Feb 29, 2024","7,125.00","7,150.00","7,000.00","7,000.00","6,050.69","150,713,600"
"Feb 28, 2024","7,025.00","7,125.00","7,025.00","7,125.00","6,158.74","49,888,400"
"Feb 27, 2024","6,975.00","7,100.00","6,975.00","7,075.00","6,115.52","58,066,100"
"Feb 26, 2024","6,950.00","7,075.00","6,950.00","7,050.00","6,093.91","65,407,700"
"Feb 23, 2024","7,050.00","7,100.00","7,000.00","7,050.00","6,093.91","109,404,700"
"Feb 22, 2024","7,175.00","7,200.00","7,100.00","7,100.00","6,137.13","85,735,800"
"Feb 21, 2024","7,125.00","7,250.00","7,075.00","7,250.00","6,266.79","128,063,900"
"Feb 20, 2024","7,250.00","7,250.00","7,150.00","7,150.00","6,180.35","87,312,000"
"Feb 19, 2024","7,150.00","7,325.00","7,125.00","7,150.00","6,180.35","83,753,500"
"Feb 16, 2024","7,375.00","7,400.00","7,200.00","7,200.00","6,223.57","142,022,100"
"Feb 15, 2024","7,300.00","7,375.00","7,150.00","7,200.00","6,223.57","220,530,000"
"Feb 13, 2024","7,100.00","7,125.00","7,025.00","7,025.00","6,072.30","102,668,900"
"Feb 12, 2024","7,150.00","7,200.00","7,050.00","7,100.00","6,137.13","162,771,300"
"Feb 7, 2024","6,875.00","6,950.00","6,850.00","6,950.00","6,007.47","88,745,500"
"Feb 6, 2024","6,825.00","6,925.00","6,775.00","6,850.00","5,921.04","90,146,000"
"Feb 5, 2024","6,700.00","6,950.00","6,675.00","6,825.00","5,899.43","150,535,100"
"Feb 2, 2024","6,625.00","6,675.00","6,600.00","6,675.00","5,769.77","120,116,200"
"Feb 1, 2024","6,575.00","6,625.00","6,500.00","6,550.00","5,661.72","168,145,800"
"Jan 31, 2024","6,650.00","6,700.00","6,650.00","6,650.00","5,748.16","128,185,000"
"Jan 30, 2024","6,475.00","6,700.00","6,450.00","6,650.00","5,748.16","123,330,900"
"Jan 29, 2024","6,350.00","6,475.00","6,275.00","6,475.00","5,596.89","124,753,000"
"Jan 26, 2024","6,250.00","6,325.00","6,225.00","6,300.00","5,445.62","77,236,800"
"Jan 25, 2024","6,325.00","6,400.00","6,250.00","6,275.00","5,424.01","99,094,100"
"Jan 24, 2024","6,450.00","6,475.00","6,350.00","6,400.00","5,532.06","97,290,600"
"Jan 23, 2024","6,525.00","6,550.00","6,450.00","6,500.00","5,618.50","77,037,800"
"Jan 22, 2024","6,500.00","6,550.00","6,450.00","6,500.00","5,618.50","96,993,100"
"Jan 19, 2024","6,500.00","6,525.00","6,425.00","6,525.00","5,640.11","74,814,000"
"Jan 18, 2024","6,525.00","6,550.00","6,475.00","6,525.00","5,640.11","78,209,900"
"Jan 17, 2024","6,525.00","6,625.00","6,500.00","6,525.00","5,640.11","80,929,000"
"Jan 16, 2024","6,525.00","6,625.00","6,500.00","6,525.00","5,640.11","83,516,800"
"Jan 15, 2024","6,575.00","6,625.00","6,475.00","6,500.00","5,618.50","83,066,800"
"Jan 12, 2024","6,575.00","6,675.00","6,525.00","6,575.00","5,683.33","114,039,700"
"Jan 11, 2024","6,425.00","6,500.00","6,400.00","6,450.00","5,575.28","32,120,200"
"Jan 10, 2024","6,375.00","6,450.00","6,325.00","6,425.00","5,553.67","50,019,800"
"Jan 9, 2024","6,425.00","6,450.00","6,350.00","6,375.00","5,510.45","77,953,400"
"Jan 8, 2024","6,500.00","6,600.00","6,375.00","6,400.00","5,532.06","151,018,300"
"Jan 5, 2024","6,400.00","6,475.00","6,350.00","6,425.00","5,553.67","114,339,400"
"Jan 4, 2024","6,125.00","6,400.00","6,100.00","6,350.00","5,488.84","135,344,500"
"Jan 3, 2024","6,100.00","6,150.00","6,050.00","6,100.00","5,272.75","30,053,900"
"Jan 2, 2024","6,050.00","6,125.00","6,025.00","6,125.00","5,294.36","26,235,700"
"Dec 29, 2023","6,125.00","6,125.00","6,000.00","6,050.00","5,229.53","63,097,100"
"Dec 28, 2023","6,050.00","6,150.00","6,000.00","6,125.00","5,294.36","75,118,700"
"Dec 27, 2023","6,000.00","6,025.00","5,925.00","6,000.00","5,186.31","43,114,900"
"Dec 22, 2023","5,950.00","5,975.00","5,925.00","5,975.00","5,164.70","29,975,600"
"Dec 21, 2023","5,950.00","5,975.00","5,925.00","5,975.00","5,164.70","50,363,900"
"Dec 20, 2023","5,900.00","5,975.00","5,900.00","5,925.00","5,121.48","65,361,000"
"Dec 19, 2023","5,950.00","5,975.00","5,925.00","5,975.00","5,164.70","40,763,200"
"Dec 18, 2023","5,850.00","5,950.00","5,850.00","5,925.00","5,121.48","101,458,600"
"Dec 15, 2023","5,950.00","6,000.00","5,900.00","5,900.00","5,099.87","142,382,200"
"Dec 14, 2023","5,825.00","6,025.00","5,800.00","5,950.00","5,143.09","171,595,800"
"Dec 13, 2023","5,750.00","5,775.00","5,700.00","5,725.00","4,948.60","121,450,600"
"Dec 12, 2023","5,800.00","5,825.00","5,750.00","5,800.00","5,013.43","55,110,500"
"Dec 11, 2023","5,650.00","5,800.00","5,650.00","5,775.00","4,991.82","68,655,000"
"Dec 8, 2023","5,750.00","5,775.00","5,650.00","5,700.00","4,926.99","98,036,700"
"Dec 7, 2023","5,800.00","5,825.00","5,725.00","5,750.00","4,970.21","97,966,700"
"Dec 6, 2023","5,925.00","5,950.00","5,800.00","5,800.00","5,013.43","88,747,200"
"Dec 5, 2023","6,000.00","6,000.00","5,875.00","5,975.00","5,164.70","58,668,400"
"Dec 4, 2023","5,925.00","6,025.00","5,900.00","6,000.00","5,186.31","66,145,100"
"Dec 1, 2023","5,850.00","5,900.00","5,825.00","5,900.00","5,099.87","31,365,100"
"Nov 30, 2023","5,850.00","5,925.00","5,825.00","5,850.00","5,056.65","117,365,000"
"Nov 29, 2023","5,850.00","5,925.00","5,825.00","5,850.00","5,056.65","36,796,600"
"Nov 28, 2023","5,900.00","5,925.00","5,875.00","5,900.00","5,099.87","58,255,800"
"Nov 27, 2023","5,900.00","5,925.00","5,875.00","5,900.00","5,099.87","39,719,300"
"Nov 24, 2023","5,925.00","5,925.00","5,850.00","5,875.00","5,078.26","27,087,900"
"Nov 23, 2023","5,950.00","5,950.00","5,900.00","5,900.00","5,099.87","36,725,600"
"Nov 22, 2023","5,825.00","5,900.00","5,825.00","5,875.00","5,078.26","21,111,100"
"Nov 21, 2023","5,850.00","5,925.00","5,825.00","5,875.00","5,078.26","55,094,300"
"Nov 20, 2023","5,825.00","5,925.00","5,825.00","5,875.00","5,078.26","20,014,600"
"Nov 17, 2023","5,875.00","5,950.00","5,850.00","5,900.00","5,099.87","33,963,900"
"Nov 16, 2023","5,850.00","5,925.00","5,825.00","5,925.00","5,121.48","36,004,500"
"Nov 15, 2023","5,900.00","5,975.00","5,875.00","5,925.00","5,121.48","74,255,700"
"Nov 14, 2023","5,825.00","5,900.00","5,800.00","5,825.00","5,035.04","50,587,800"
"Nov 13, 2023","5,850.00","5,850.00","5,800.00","5,825.00","5,035.04","17,444,600"
"Nov 10, 2023","5,850.00","5,850.00","5,775.00","5,775.00","4,991.82","59,611,500"
"Nov 9, 2023","5,825.00","5,900.00","5,800.00","5,875.00","5,078.26","45,026,200"
"Nov 8, 2023","5,775.00","5,850.00","5,725.00","5,850.00","5,056.65","63,442,400"
"Nov 7, 2023","5,950.00","5,975.00","5,800.00","5,875.00","5,078.26","56,161,300"
"Nov 6, 2023","5,900.00","5,925.00","5,850.00","5,925.00","5,121.48","58,266,100"
"Nov 3, 2023","5,925.00","5,975.00","5,825.00","5,825.00","5,035.04","53,379,500"
"Nov 2, 2023","5,750.00","5,925.00","5,725.00","5,900.00","5,099.87","115,678,200"
"Nov 1, 2023","5,700.00","5,700.00","5,625.00","5,650.00","4,883.77","74,281,200"
"Oct 31, 2023","5,800.00","5,850.00","5,650.00","5,675.00","4,905.38","99,449,400"
"Oct 30, 2023","5,700.00","5,725.00","5,625.00","5,725.00","4,948.60","81,547,000"
"Oct 27, 2023","5,750.00","5,775.00","5,700.00","5,700.00","4,926.99","90,177,000"
"Oct 26, 2023","5,800.00","5,850.00","5,700.00","5,700.00","4,926.99","86,348,700"
"Oct 25, 2023","5,825.00","5,900.00","5,775.00","5,850.00","5,056.65","90,426,500"
"Oct 24, 2023","5,700.00","5,800.00","5,675.00","5,750.00","4,970.21","72,469,200"
"Oct 23, 2023","5,700.00","5,725.00","5,625.00","5,675.00","4,905.38","73,897,500"
"Oct 20, 2023","5,675.00","5,800.00","5,650.00","5,750.00","4,970.21","82,132,000"
"Oct 19, 2023","5,775.00","5,800.00","5,700.00","5,725.00","4,948.60","160,277,800"
"Oct 18, 2023","5,925.00","5,950.00","5,825.00","5,850.00","5,056.65","80,637,400"
"Oct 17, 2023","6,000.00","6,025.00","5,925.00","6,000.00","5,186.31","74,702,300"
"Oct 16, 2023","6,025.00","6,075.00","5,975.00","6,025.00","5,207.92","53,416,400"
"Oct 13, 2023","6,075.00","6,150.00","6,025.00","6,075.00","5,251.14","39,914,700"
"Oct 12, 2023","6,075.00","6,175.00","6,050.00","6,075.00","5,251.14","91,341,800"
"Oct 11, 2023","5,950.00","6,175.00","5,950.00","6,050.00","5,229.53","72,955,000"
"Oct 10, 2023","5,900.00","6,075.00","5,900.00","6,000.00","5,186.31","42,820,800"
"Oct 9, 2023","6,025.00","6,050.00","5,900.00","5,900.00","5,099.87","45,321,700"
"Oct 6, 2023","6,150.00","6,150.00","6,025.00","6,025.00","5,207.92","25,913,600"
"Oct 5, 2023","6,150.00","6,200.00","6,100.00","6,125.00","5,294.36","69,566,800"
"Oct 4, 2023","6,075.00","6,125.00","5,975.00","6,125.00","5,294.36","69,154,000"
"Oct 3, 2023","6,000.00","6,075.00","6,000.00","6,075.00","5,251.14","37,093,100"
"Oct 2, 2023","6,025.00","6,100.00","6,025.00","6,050.00","5,229.53","33,296,500"
"Sep 29, 2023","6,050.00","6,050.00","6,000.00","6,025.00","5,207.92","71,554,100"
"Sep 27, 2023","5,925.00","6,050.00","5,900.00","6,000.00","5,186.31","75,050,600"
"Sep 26, 2023","5,975.00","6,000.00","5,850.00","5,925.00","5,121.48","109,786,400"
"Sep 25, 2023","6,000.00","6,050.00","5,975.00","6,000.00","5,186.31","40,650,900"
"Sep 22, 2023","6,000.00","6,050.00","5,975.00","6,000.00","5,186.31","51,069,900"
"Sep 21, 2023","6,050.00","6,075.00","5,975.00","6,000.00","5,186.31","60,535,000"
"Sep 20, 2023","6,100.00","6,125.00","6,050.00","6,075.00","5,251.14","64,864,900"
"Sep 19, 2023","5,900.00","6,075.00","5,875.00","6,000.00","5,186.31","84,608,400"
"Sep 18, 2023","5,900.00","5,950.00","5,875.00","5,900.00","5,099.87","53,450,400"
"Sep 15, 2023","5,900.00","5,975.00","5,850.00","5,925.00","5,121.48","165,106,200"
"Sep 14, 2023","5,825.00","5,875.00","5,775.00","5,825.00","5,035.04","59,132,600"
"Sep 13, 2023","5,825.00","5,850.00","5,775.00","5,850.00","5,056.65","69,884,000"
"Sep 12, 2023","5,950.00","5,950.00","5,850.00","5,875.00","5,078.26","54,076,800"
"Sep 11, 2023","5,900.00","5,925.00","5,825.00","5,925.00","5,121.48","74,510,600"
"Sep 8, 2023","5,900.00","5,925.00","5,775.00","5,900.00","5,099.87","81,980,400"
"Sep 7, 2023","6,000.00","6,025.00","5,825.00","5,875.00","5,078.26","124,351,400"
"Sep 6, 2023","6,050.00","6,125.00","6,050.00","6,050.00","5,229.53","40,547,800"
"Sep 5, 2023","6,100.00","6,150.00","6,075.00","6,100.00","5,272.75","24,893,100"
"Sep 4, 2023","6,075.00","6,150.00","6,050.00","6,100.00","5,272.75","56,317,700"
"Sep 1, 2023","6,075.00","6,125.00","6,050.00","6,075.00","5,251.14","50,796,000"
"Aug 31, 2023","6,000.00","6,075.00","5,900.00","6,025.00","5,207.92","159,062,900"
"Aug 30, 2023","5,925.00","6,100.00","5,925.00","5,975.00","5,164.70","65,727,400"
"Aug 29, 2023","6,000.00","6,025.00","5,950.00","5,950.00","5,143.09","50,839,300"
