Date,Open,High,Low,Close,Adj Close,Volume
"Jun 7, 2024","4,490.00","4,500.00","4,350.00","4,350.00","3,979.28","375,439,600"
"Jun 6, 2024","4,450.00","4,500.00","4,390.00","4,500.00","4,116.50","281,534,200"
"Jun 5, 2024","4,500.00","4,500.00","4,400.00","4,400.00","4,025.02","240,788,500"
"Jun 4, 2024","4,560.00","4,590.00","4,450.00","4,450.00","4,070.76","332,902,200"
"Jun 3, 2024","4,430.00","4,560.00","4,400.00","4,530.00","4,143.94","345,770,100"
"May 31, 2024","4,430.00","4,470.00","4,330.00","4,340.00","3,970.14","655,144,100"
"May 30, 2024","4,400.00","4,480.00","4,310.00","4,380.00","4,006.73","502,927,800"
"May 29, 2024","4,480.00","4,500.00","4,400.00","4,410.00","4,034.17","465,008,500"
"May 28, 2024","4,580.00","4,630.00","4,520.00","4,530.00","4,143.94","258,070,200"
"May 27, 2024","4,700.00","4,720.00","4,550.00","4,550.00","4,162.24","363,719,300"
"May 22, 2024","4,650.00","4,770.00","4,650.00","4,720.00","4,317.75","215,066,000"
"May 21, 2024","4,810.00","4,870.00","4,680.00","4,680.00","4,281.16","271,568,800"
"May 20, 2024","4,990.00","5,050.00","4,820.00","4,820.00","4,409.23","335,150,700"
"May 17, 2024","4,840.00","4,960.00","4,820.00","4,920.00","4,500.71","208,991,800"
"May 16, 2024","4,930.00","4,960.00","4,840.00","4,840.00","4,427.52","371,295,000"
"May 15, 2024","4,780.00","4,870.00","4,760.00","4,820.00","4,409.23","298,990,300"
"May 14, 2024","4,720.00","4,810.00","4,700.00","4,730.00","4,326.90","341,458,900"
"May 13, 2024","4,650.00","4,700.00","4,630.00","4,680.00","4,281.16","320,067,100"
"May 8, 2024","4,650.00","4,740.00","4,570.00","4,680.00","4,281.16","572,275,800"
"May 7, 2024","4,770.00","4,780.00","4,670.00","4,670.00","4,272.01","304,013,600"
"May 6, 2024","4,800.00","4,840.00","4,730.00","4,790.00","4,381.79","262,707,400"
"May 3, 2024","4,760.00","4,830.00","4,710.00","4,750.00","4,345.19","321,697,200"
"May 2, 2024","4,910.00","4,920.00","4,700.00","4,760.00","4,354.34","636,922,100"
"Apr 30, 2024","4,850.00","5,050.00","4,820.00","4,940.00","4,519.00","565,609,200"
"Apr 29, 2024","4,700.00","4,890.00","4,680.00","4,770.00","4,363.49","700,644,800"
"Apr 26, 2024","5,050.00","5,100.00","4,830.00","4,830.00","4,418.38","782,589,900"
"Apr 25, 2024","5,125.00","5,200.00","5,050.00","5,150.00","4,711.11","479,170,900"
"Apr 24, 2024","5,250.00","5,350.00","5,150.00","5,225.00","4,779.71","471,241,400"
"Apr 23, 2024","5,350.00","5,400.00","5,225.00","5,300.00","4,848.32","281,403,100"
"Apr 22, 2024","5,200.00","5,325.00","5,150.00","5,300.00","4,848.32","342,282,800"
"Apr 19, 2024","5,350.00","5,375.00","5,250.00","5,275.00","4,825.45","258,211,500"
"Apr 18, 2024","5,300.00","5,500.00","5,300.00","5,475.00","5,008.41","247,410,700"
"Apr 17, 2024","5,475.00","5,500.00","5,300.00","5,300.00","4,848.32","244,002,000"
"Apr 16, 2024","5,375.00","5,575.00","5,350.00","5,350.00","4,894.06","600,717,500"
"Apr 5, 2024","5,625.00","5,700.00","5,625.00","5,650.00","5,168.49","178,817,800"
"Apr 4, 2024","5,650.00","5,750.00","5,650.00","5,700.00","5,214.23","131,936,100"
"Apr 3, 2024","5,575.00","5,675.00","5,525.00","5,625.00","5,145.63","333,518,700"
"Apr 2, 2024","5,850.00","5,950.00","5,625.00","5,675.00","5,191.36","412,180,900"
"Apr 1, 2024","6,000.00","6,025.00","5,825.00","5,925.00","5,420.06","217,207,800"
"Mar 28, 2024","6,100.00","6,200.00","6,025.00","6,050.00","5,534.41","288,926,900"
"Mar 27, 2024","6,300.00","6,325.00","6,225.00","6,250.00","5,717.36","73,308,900"
"Mar 26, 2024","6,300.00","6,300.00","6,200.00","6,300.00","5,763.10","120,748,400"
"Mar 25, 2024","6,250.00","6,250.00","6,125.00","6,250.00","5,717.36","115,729,600"
"Mar 22, 2024","6,050.00","6,125.00","6,050.00","6,125.00","5,603.01","46,529,200"
"Mar 21, 2024","6,175.00","6,200.00","6,100.00","6,100.00","5,580.14","136,020,000"
"Mar 20, 2024","6,000.00","6,100.00","6,000.00","6,100.00","5,580.14","120,885,400"
"Mar 19, 2024","6,000.00","6,050.00","5,975.00","6,000.00","5,488.67","114,338,600"
"Mar 18, 2024","6,000.00","6,100.00","5,975.00","6,000.00","5,488.67","110,564,700"
"Mar 15, 2024","6,000.00","6,075.00","5,950.00","5,975.00","5,465.80","305,995,800"
"Mar 14, 2024","6,175.00","6,200.00","6,050.00","6,150.00","5,625.88","271,254,000"
"Mar 13, 2024","6,350.00","6,450.00","6,350.00","6,400.00","5,639.60","195,173,100"
"Mar 8, 2024","6,275.00","6,400.00","6,250.00","6,350.00","5,595.55","163,060,000"
"Mar 7, 2024","6,200.00","6,275.00","6,200.00","6,225.00","5,485.40","117,724,700"
"Mar 6, 2024","6,100.00","6,200.00","6,100.00","6,200.00","5,463.37","84,108,800"
"Mar 5, 2024","6,100.00","6,175.00","6,075.00","6,125.00","5,397.28","115,084,600"
"Mar 4, 2024","6,125.00","6,125.00","6,050.00","6,050.00","5,331.19","70,354,900"
"Mar 1, 2024","6,175.00","6,175.00","6,075.00","6,125.00","5,397.28","76,286,400"
"Feb 29, 2024","6,150.00","6,200.00","6,125.00","6,125.00","5,397.28","173,774,600"
"Feb 28, 2024","6,100.00","6,225.00","6,100.00","6,225.00","5,485.40","97,236,700"
"Feb 27, 2024","6,125.00","6,200.00","6,125.00","6,125.00","5,397.28","99,187,500"
"Feb 26, 2024","6,100.00","6,200.00","6,075.00","6,175.00","5,441.34","98,920,800"
"Feb 23, 2024","6,125.00","6,175.00","6,050.00","6,125.00","5,397.28","148,643,000"
"Feb 22, 2024","6,250.00","6,300.00","6,225.00","6,250.00","5,507.43","100,256,000"
"Feb 21, 2024","6,325.00","6,375.00","6,225.00","6,300.00","5,551.49","168,423,000"
"Feb 20, 2024","6,175.00","6,300.00","6,175.00","6,300.00","5,551.49","160,872,600"
"Feb 19, 2024","6,125.00","6,175.00","6,075.00","6,100.00","5,375.25","111,382,900"
"Feb 16, 2024","6,150.00","6,200.00","6,125.00","6,150.00","5,419.31","130,814,400"
"Feb 15, 2024","6,275.00","6,275.00","6,100.00","6,125.00","5,397.28","308,685,100"
"Feb 13, 2024","6,050.00","6,050.00","5,950.00","6,000.00","5,287.13","145,852,200"
"Feb 12, 2024","5,875.00","6,025.00","5,850.00","6,025.00","5,309.16","171,514,600"
"Feb 7, 2024","5,850.00","5,900.00","5,825.00","5,850.00","5,154.95","147,005,300"
"Feb 6, 2024","5,900.00","5,900.00","5,800.00","5,825.00","5,132.92","126,704,300"
"Feb 5, 2024","5,800.00","5,825.00","5,750.00","5,775.00","5,088.86","113,760,000"
"Feb 2, 2024","5,800.00","5,850.00","5,750.00","5,850.00","5,154.95","177,209,700"
"Feb 1, 2024","5,775.00","5,800.00","5,725.00","5,750.00","5,066.83","156,633,900"
"Jan 31, 2024","5,725.00","5,775.00","5,675.00","5,700.00","5,022.77","245,117,200"
"Jan 30, 2024","5,525.00","5,650.00","5,475.00","5,625.00","4,956.68","150,513,700"
"Jan 29, 2024","5,400.00","5,575.00","5,400.00","5,575.00","4,912.63","145,629,600"
"Jan 26, 2024","5,450.00","5,475.00","5,400.00","5,425.00","4,780.45","185,244,400"
"Jan 25, 2024","5,575.00","5,650.00","5,525.00","5,525.00","4,868.56","120,478,800"
"Jan 24, 2024","5,675.00","5,700.00","5,575.00","5,650.00","4,978.71","104,225,000"
"Jan 23, 2024","5,700.00","5,750.00","5,650.00","5,700.00","5,022.77","122,999,700"
"Jan 22, 2024","5,775.00","5,800.00","5,700.00","5,775.00","5,088.86","97,545,600"
"Jan 19, 2024","5,750.00","5,800.00","5,700.00","5,800.00","5,110.89","75,370,700"
"Jan 18, 2024","5,800.00","5,800.00","5,700.00","5,750.00","5,066.83","87,259,100"
"Jan 17, 2024","5,825.00","5,825.00","5,750.00","5,775.00","5,088.86","107,941,600"
"Jan 16, 2024","5,825.00","5,875.00","5,775.00","5,825.00","5,132.92","97,074,300"
"Jan 15, 2024","5,850.00","5,900.00","5,775.00","5,825.00","5,132.92","115,126,700"
"Jan 12, 2024","5,800.00","5,850.00","5,775.00","5,850.00","5,154.95","109,715,700"
"Jan 11, 2024","5,750.00","5,800.00","5,700.00","5,750.00","5,066.83","116,804,400"
"Jan 10, 2024","5,625.00","5,700.00","5,625.00","5,700.00","5,022.77","82,626,400"
"Jan 9, 2024","5,625.00","5,700.00","5,625.00","5,700.00","5,022.77","105,666,200"
"Jan 8, 2024","5,750.00","5,800.00","5,625.00","5,625.00","4,956.68","152,015,000"
"Jan 5, 2024","5,725.00","5,850.00","5,700.00","5,750.00","5,066.83","134,929,600"
"Jan 4, 2024","5,600.00","5,700.00","5,575.00","5,700.00","5,022.77","92,683,500"
"Jan 3, 2024","5,625.00","5,650.00","5,600.00","5,600.00","4,934.65","83,659,700"
"Jan 2, 2024","5,650.00","5,675.00","5,625.00","5,675.00","5,000.74","91,143,100"
"Dec 29, 2023","5,750.00","5,750.00","5,675.00","5,725.00","4,970.78","93,126,000"
"Dec 28, 2023","5,700.00","5,750.00","5,675.00","5,725.00","4,970.78","121,434,600"
"Dec 27, 2023","5,700.00","5,725.00","5,625.00","5,625.00","4,883.96","122,236,700"
"Dec 22, 2023","5,650.00","5,700.00","5,600.00","5,675.00","4,927.37","109,411,300"
"Dec 21, 2023","5,550.00","5,600.00","5,525.00","5,575.00","4,840.54","99,049,600"
"Dec 20, 2023","5,700.00","5,700.00","5,550.00","5,550.00","4,818.84","138,470,900"
"Dec 19, 2023","5,450.00","5,550.00","5,450.00","5,550.00","4,818.84","135,207,300"
"Dec 18, 2023","5,575.00","5,575.00","5,500.00","5,500.00","4,775.42","102,780,900"
"Dec 15, 2023","5,575.00","5,600.00","5,550.00","5,550.00","4,818.84","252,448,800"
"Dec 14, 2023","5,450.00","5,550.00","5,425.00","5,550.00","4,818.84","239,261,700"
"Dec 13, 2023","5,300.00","5,350.00","5,275.00","5,300.00","4,601.77","98,881,600"
"Dec 12, 2023","5,375.00","5,400.00","5,325.00","5,325.00","4,623.48","134,501,600"
"Dec 11, 2023","5,325.00","5,375.00","5,300.00","5,300.00","4,601.77","124,468,600"
"Dec 8, 2023","5,425.00","5,450.00","5,375.00","5,375.00","4,666.89","130,542,600"
"Dec 7, 2023","5,400.00","5,475.00","5,400.00","5,475.00","4,753.72","102,126,600"
"Dec 6, 2023","5,425.00","5,450.00","5,400.00","5,425.00","4,710.31","119,716,700"
"Dec 5, 2023","5,425.00","5,500.00","5,425.00","5,450.00","4,732.01","114,689,900"
"Dec 4, 2023","5,450.00","5,575.00","5,450.00","5,500.00","4,775.42","235,595,700"
"Dec 1, 2023","5,275.00","5,375.00","5,275.00","5,350.00","4,645.19","99,499,500"
"Nov 30, 2023","5,375.00","5,375.00","5,275.00","5,275.00","4,580.07","224,426,400"
"Nov 29, 2023","5,350.00","5,375.00","5,300.00","5,300.00","4,601.77","106,197,800"
"Nov 28, 2023","5,325.00","5,425.00","5,325.00","5,350.00","4,645.19","147,993,400"
"Nov 27, 2023","5,425.00","5,450.00","5,350.00","5,350.00","4,645.19","76,019,100"
"Nov 24, 2023","5,400.00","5,450.00","5,375.00","5,400.00","4,688.60","92,571,400"
"Nov 23, 2023","5,325.00","5,400.00","5,300.00","5,350.00","4,645.19","174,572,400"
"Nov 22, 2023","5,175.00","5,300.00","5,175.00","5,275.00","4,580.07","103,585,500"
"Nov 21, 2023","5,225.00","5,250.00","5,175.00","5,200.00","4,514.95","104,110,500"
"Nov 20, 2023","5,175.00","5,275.00","5,175.00","5,250.00","4,558.36","54,123,600"
"Nov 17, 2023","5,175.00","5,250.00","5,175.00","5,225.00","4,536.65","70,727,500"
"Nov 16, 2023","5,275.00","5,275.00","5,175.00","5,250.00","4,558.36","99,488,800"
"Nov 15, 2023","5,200.00","5,300.00","5,175.00","5,250.00","4,558.36","193,790,400"
"Nov 14, 2023","5,075.00","5,125.00","5,050.00","5,075.00","4,406.42","85,419,500"
"Nov 13, 2023","5,075.00","5,125.00","5,025.00","5,025.00","4,363.00","63,126,900"
"Nov 10, 2023","5,150.00","5,150.00","5,050.00","5,075.00","4,406.42","113,811,900"
"Nov 9, 2023","5,225.00","5,275.00","5,200.00","5,200.00","4,514.95","66,236,400"
"Nov 8, 2023","5,200.00","5,250.00","5,175.00","5,225.00","4,536.65","86,713,700"
"Nov 7, 2023","5,225.00","5,275.00","5,175.00","5,250.00","4,558.36","137,039,400"
"Nov 6, 2023","5,100.00","5,200.00","5,100.00","5,200.00","4,514.95","122,333,800"
"Nov 3, 2023","5,025.00","5,175.00","5,025.00","5,100.00","4,428.12","125,504,000"
"Nov 2, 2023","4,940.00","5,075.00","4,910.00","5,000.00","4,341.30","208,075,400"
"Nov 1, 2023","4,920.00","4,960.00","4,830.00","4,830.00","4,193.69","191,567,200"
"Oct 31, 2023","4,980.00","5,000.00","4,960.00","4,960.00","4,306.56","106,760,300"
"Oct 30, 2023","4,980.00","5,025.00","4,970.00","5,000.00","4,341.30","108,523,700"
"Oct 27, 2023","4,950.00","5,050.00","4,940.00","5,000.00","4,341.30","129,599,800"
"Oct 26, 2023","5,175.00","5,175.00","4,920.00","4,920.00","4,271.83","330,618,800"
"Oct 25, 2023","5,100.00","5,200.00","5,100.00","5,175.00","4,493.24","142,215,000"
"Oct 24, 2023","5,000.00","5,100.00","4,950.00","5,100.00","4,428.12","104,021,500"
"Oct 23, 2023","5,000.00","5,075.00","4,990.00","5,000.00","4,341.30","82,756,100"
"Oct 20, 2023","4,980.00","5,100.00","4,960.00","5,050.00","4,384.71","173,353,600"
"Oct 19, 2023","5,100.00","5,150.00","5,000.00","5,000.00","4,341.30","195,831,400"
"Oct 18, 2023","5,125.00","5,225.00","5,125.00","5,150.00","4,471.53","77,217,600"
"Oct 17, 2023","5,250.00","5,275.00","5,150.00","5,150.00","4,471.53","127,287,200"
"Oct 16, 2023","5,325.00","5,325.00","5,250.00","5,250.00","4,558.36","45,782,300"
"Oct 13, 2023","5,275.00","5,325.00","5,250.00","5,275.00","4,580.07","84,648,800"
"Oct 12, 2023","5,300.00","5,375.00","5,275.00","5,300.00","4,601.77","174,022,400"
"Oct 11, 2023","5,150.00","5,275.00","5,150.00","5,250.00","4,558.36","100,394,800"
"Oct 10, 2023","5,125.00","5,250.00","5,125.00","5,175.00","4,493.24","98,457,000"
"Oct 9, 2023","5,200.00","5,225.00","5,125.00","5,125.00","4,449.83","144,477,000"
"Oct 6, 2023","5,200.00","5,250.00","5,175.00","5,175.00","4,493.24","70,202,300"
"Oct 5, 2023","5,250.00","5,275.00","5,175.00","5,175.00","4,493.24","116,814,800"
"Oct 4, 2023","5,250.00","5,275.00","5,200.00","5,250.00","4,558.36","121,445,000"
"Oct 3, 2023","5,250.00","5,300.00","5,250.00","5,275.00","4,580.07","54,462,700"
"Oct 2, 2023","5,250.00","5,300.00","5,250.00","5,250.00","4,558.36","81,674,600"
"Sep 29, 2023","5,300.00","5,325.00","5,225.00","5,225.00","4,536.65","140,331,100"
"Sep 27, 2023","5,175.00","5,300.00","5,175.00","5,225.00","4,536.65","119,774,700"
"Sep 26, 2023","5,250.00","5,275.00","5,200.00","5,200.00","4,514.95","180,280,600"
"Sep 25, 2023","5,325.00","5,350.00","5,200.00","5,300.00","4,601.77","120,196,700"
"Sep 22, 2023","5,350.00","5,425.00","5,350.00","5,350.00","4,645.19","83,184,100"
"Sep 21, 2023","5,425.00","5,425.00","5,350.00","5,350.00","4,645.19","68,584,900"
"Sep 20, 2023","5,350.00","5,450.00","5,350.00","5,375.00","4,666.89","98,710,100"
"Sep 19, 2023","5,325.00","5,375.00","5,300.00","5,375.00","4,666.89","50,612,700"
"Sep 18, 2023","5,350.00","5,400.00","5,300.00","5,325.00","4,623.48","61,329,000"
"Sep 15, 2023","5,400.00","5,450.00","5,375.00","5,375.00","4,666.89","141,455,400"
"Sep 14, 2023","5,325.00","5,425.00","5,325.00","5,425.00","4,710.31","76,831,700"
"Sep 13, 2023","5,350.00","5,425.00","5,350.00","5,400.00","4,688.60","59,408,000"
"Sep 12, 2023","5,450.00","5,475.00","5,375.00","5,375.00","4,666.89","121,654,400"
"Sep 11, 2023","5,350.00","5,425.00","5,300.00","5,425.00","4,710.31","80,474,100"
"Sep 8, 2023","5,425.00","5,450.00","5,300.00","5,350.00","4,645.19","243,324,500"
"Sep 7, 2023","5,525.00","5,550.00","5,450.00","5,450.00","4,732.01","157,998,600"
"Sep 6, 2023","5,625.00","5,650.00","5,575.00","5,575.00","4,840.54","106,367,800"
"Sep 5, 2023","5,625.00","5,650.00","5,600.00","5,625.00","4,883.96","72,464,300"
"Sep 4, 2023","5,600.00","5,625.00","5,575.00","5,625.00","4,883.96","43,898,200"
"Sep 1, 2023","5,600.00","5,600.00","5,525.00","5,575.00","4,840.54","87,366,100"
"Aug 31, 2023","5,525.00","5,550.00","5,475.00","5,550.00","4,818.84","175,088,200"
"Aug 30, 2023","5,600.00","5,600.00","5,500.00","5,525.00","4,797.13","171,282,700"
"Aug 29, 2023","5,525.00","5,600.00","5,525.00","5,600.00","4,862.25","57,547,200"
